chain,draw,beta,estimate
2,52,1,0.2862045794716476
2,53,0,13.549413231967122
2,53,1,0.5586029920079312
2,54,0,13.503184383216054
2,54,1,0.9731051879293652
2,55,0,13.527234598626427
2,55,1,0.6943447757366659
2,56,0,13.51280881692443
2,56,1,0.8528447990896135
2,57,0,13.596660601065294
2,57,1,0.12190209783284583
2,58,0,13.548751714596508
2,58,1,0.6267086362581578
2,59,0,13.63179657284898
2,59,1,-0.21436063988123658
2,60,0,13.534942449806751
2,60,1,0.6771299309349056
2,61,0,13.504020471533256
2,61,1,0.8390197837077523
2,62,0,13.538781840049829
2,62,1,0.6146608871130678
2,63,0,13.526352529819011
2,63,1,0.845962271831175
2,64,0,13.5110514669456
2,64,1,0.9294533173119743
2,65,0,13.551085501633555
2,65,1,0.5513264271710128
2,66,0,13.570295012980209
2,66,1,0.34871800377676315
2,67,0,13.523972114922387
2,67,1,0.786140458590454
2,68,0,13.52816566288509
2,68,1,0.6977480153130917
2,69,0,13.537709886146525
2,69,1,0.6822759275335859
2,70,0,13.4575728145255
2,70,1,1.264342754604051
2,71,0,13.52237814528303
2,71,1,0.8696335256986977
2,72,0,13.545498340252456
2,72,1,0.5757565837269631
2,73,0,13.557887247030768
2,73,1,0.4503202388312416
2,74,0,13.517550601385905
2,74,1,0.758255277460761
2,75,0,13.53986343642068
2,75,1,0.7828688975152286
2,76,0,13.48851598933649
2,76,1,1.0764898365297852
2,77,0,13.547996535092626
2,77,1,0.698711813075375
2,78,0,13.562168259223908
2,78,1,0.4246755889631009
2,79,0,13.572110950730302
2,79,1,0.3131775741555226
2,80,0,13.527229246885618
2,80,1,0.8155772904515418
2,81,0,13.584660817822057
2,81,1,0.19318118189410863
2,82,0,13.550787706643343
2,82,1,0.7085713371036574
2,83,0,13.505868569072254
2,83,1,0.8466239946050101
2,84,0,13.520528865807224
2,84,1,0.7084961803023822
2,85,0,13.500781217549788
2,85,1,0.8501194908487671
2,86,0,13.58077377088366
2,86,1,0.24006779117355612
2,87,0,13.512800128312406
2,87,1,0.769146616391661
2,88,0,13.591110438668482
2,88,1,0.1688933430119747
2,89,0,13.515644005346964
2,89,1,0.9260743595160421
2,90,0,13.565466730342191
2,90,1,0.38089841656243845
2,91,0,13.52100190889965
2,91,1,0.9666853269916091
2,92,0,13.524514350021004
2,92,1,0.76926657290439
2,93,0,13.535346152645015
2,93,1,0.6302011189292197
2,94,0,13.482690702114747
2,94,1,1.143151446165292
2,95,0,13.548738046051618
2,95,1,0.6289077036183611
2,96,0,13.540629678918933
2,96,1,0.6653075034927479
2,97,0,13.475746337131557
2,97,1,1.1141576218772888
2,98,0,13.583519663679734
2,98,1,0.26168690930670513
2,99,0,13.551762043495037
2,99,1,0.5482479591343498
2,100,0,13.552888390465936
2,100,1,0.5171418619049902
2,101,0,13.554537305195797
2,101,1,0.4721674430463979
2,102,0,13.533627497398893
2,102,1,0.550628235412709
2,103,0,13.490725719754867
2,103,1,1.3423511660125036
2,104,0,13.531353067424075
2,104,1,0.7340386185663437
2,105,0,13.461745233681723
2,105,1,1.4130307015102468
2,106,0,13.534782187181884
2,106,1,0.7294243492428885
2,107,0,13.592286486343946
2,107,1,0.17016331958457187
2,108,0,13.520636840880647
2,108,1,0.7730901521243239
2,109,0,13.605087456435433
2,109,1,0.0290355584757954
2,110,0,13.540731506760094
2,110,1,0.6549641107803683
2,111,0,13.58494760294966
2,111,1,0.22472871332894656
2,112,0,13.527747405157518
2,112,1,0.8940023003279431
2,113,0,13.606920822774098
2,113,1,0.015131305385769596
2,114,0,13.557895620300625
2,114,1,0.4680144023833032
2,115,0,13.420079620321188
2,115,1,1.536979443780312
2,116,0,13.548380945784611
2,116,1,0.6427230884437509
2,117,0,13.591255866443483
2,117,1,0.16780313354262474
2,118,0,13.511396366007403
2,118,1,0.8975697301634544
2,119,0,13.52084536026818
2,119,1,0.7811893338449033
2,120,0,13.555227182617555
2,120,1,0.4935285708251855
2,121,0,13.543156567464408
2,121,1,0.5727083611213688
2,122,0,13.57873237211086
2,122,1,0.2597985627466828
2,123,0,13.525803803609575
2,123,1,0.8545737411854555
2,124,0,13.491259506255666
2,124,1,0.9951868701589967
2,125,0,13.596694703292039
2,125,1,0.1134294594157499
2,126,0,13.49902451371254
2,126,1,1.2045064202329887
2,127,0,13.530763534519066
2,127,1,0.7212985226918405
2,128,0,13.599991687512958
2,128,1,0.0891520235169281
2,129,0,13.591034665412911
2,129,1,0.15898836968273858
2,130,0,13.491619469598431
2,130,1,1.0423351052964012
2,131,0,13.50272866362955
2,131,1,0.9411274938324341
2,132,0,13.535751952833264
2,132,1,0.608979353462356
2,133,0,13.479124087109748
2,133,1,1.2890516922937885
2,134,0,13.53283402398858
2,134,1,0.7438662587563885
2,135,0,13.544004287042519
2,135,1,0.5915020935339946
2,136,0,13.513498540993593
2,136,1,0.9421228715849566
2,137,0,13.579905947987669
2,137,1,0.24499305227554088
2,138,0,13.571386745799709
2,138,1,0.3236123775118585
2,139,0,13.55739380549089
2,139,1,0.5266214794846246
2,140,0,13.517974629359825
2,140,1,0.7953993849555228
2,141,0,13.531786257260126
2,141,1,0.7133989458472748
2,142,0,13.50450939870463
2,142,1,0.768541293450945
2,143,0,13.548709387636876
2,143,1,0.6387263243141378
2,144,0,13.570736551852551
2,144,1,0.31614560332172154
2,145,0,13.557049582412361
2,145,1,0.4793931402604207
2,146,0,13.573297680285659
2,146,1,0.367964891113573
2,147,0,13.471937532280148
2,147,1,1.1269793756726767
2,148,0,13.571528934804794
2,148,1,0.3999490071670914
2,149,0,13.56368378002567
2,149,1,0.45034137393134616
2,150,0,13.510760735603306
2,150,1,0.7756389537886537
2,151,0,13.543454426142052
2,151,1,0.6166212887757694
2,152,0,13.508931834096906
2,152,1,1.0354768929392237
2,153,0,13.530618211170642
2,153,1,0.7978348973590452
2,154,0,13.577233396497043
2,154,1,0.3093830010395118
2,155,0,13.554434158559213
2,155,1,0.46229514023248375
2,156,0,13.533559922083315
2,156,1,0.7766569331443971
2,157,0,13.60147463562182
2,157,1,0.061300572879758715
2,158,0,13.566491334886528
2,158,1,0.38903110575177063
2,159,0,13.615806343909611
2,159,1,-0.06450743407751963
2,160,0,13.450616625743319
2,160,1,1.5063109833061077
2,161,0,13.530548602287269
2,161,1,0.8449896519060882
2,162,0,13.520387023942462
2,162,1,0.8066122162152798
2,163,0,13.494353368222699
2,163,1,0.992795018756381
2,164,0,13.496156658002356
2,164,1,0.9024102681311493
2,165,0,13.511888107070094
2,165,1,0.8893424467162366
2,166,0,13.53249503423174
2,166,1,0.701652783192175
2,167,0,13.452320065329427
2,167,1,1.5047906674400002
2,168,0,13.551386064584293
2,168,1,0.5040422714101337
2,169,0,13.55904259611569
2,169,1,0.5128336367819357
2,170,0,13.555961769257863
2,170,1,0.44063157541427467
2,171,0,13.56476456017023
2,171,1,0.34691195472288483
2,172,0,13.605943040508217
2,172,1,0.023759672239012663
2,173,0,13.491952167004824
2,173,1,1.2143179722434898
2,174,0,13.57050105053144
2,174,1,0.32569558970271073
2,175,0,13.531335004188605
2,175,1,0.7027024660019728
2,176,0,13.502936159955695
2,176,1,0.9175252380472331
2,177,0,13.494745890543946
2,177,1,0.9696871143607282
2,178,0,13.553087287258597
2,178,1,0.5637416798623056
2,179,0,13.523767119342228
2,179,1,0.6735582494246046
2,180,0,13.498793655193555
2,180,1,0.9964887421475023
2,181,0,13.496539522330078
2,181,1,1.0747863099484585
2,182,0,13.516143244406637
2,182,1,0.9073722635656962
2,183,0,13.605667826615793
2,183,1,0.03110698092722156
2,184,0,13.546202728595
2,184,1,0.5487896513047061
2,185,0,13.572400704812223
2,185,1,0.3339300699835929
2,186,0,13.527907131294636
2,186,1,0.7806557701050759
2,187,0,13.545761446627631
2,187,1,0.5417231437389204
2,188,0,13.532874132431987
2,188,1,0.7304437787491006
2,189,0,13.504179386748836
2,189,1,0.9404780666346023
2,190,0,13.606267490388232
2,190,1,0.023339177835855537
2,191,0,13.53237812323715
2,191,1,0.6843603529689738
2,192,0,13.53052162027784
2,192,1,0.659503643633842
2,193,0,13.561983597897209
2,193,1,0.4344633702752609
2,194,0,13.535854375835997
2,194,1,0.6418999305390655
2,195,0,13.551484495262029
2,195,1,0.4889072642427834
2,196,0,13.602657940991948
2,196,1,0.053731329029451415
2,197,0,13.5424119224163
2,197,1,0.6500357302191629
2,198,0,13.559579752496592
2,198,1,0.4667815220175816
2,199,0,13.544894681936794
2,199,1,0.7209137238935424
2,200,0,13.534918043402017
2,200,1,0.65399628414762
2,201,0,13.516987299495892
2,201,1,0.8847861457684038
2,202,0,13.52098149477724
2,202,1,0.7683582291402182
2,203,0,13.490293132360163
2,203,1,1.2263866221312272
2,204,0,13.494812873599127
2,204,1,1.039884574279398
2,205,0,13.496430410499006
2,205,1,1.1134161442398323
2,206,0,13.49868250367769
2,206,1,1.0398551397496325
2,207,0,13.476196618582913
2,207,1,1.1570864022774192
2,208,0,13.503529633771512
2,208,1,0.8747857892722546
2,209,0,13.497216019111981
2,209,1,1.0429212348869903
2,210,0,13.494321073253884
2,210,1,1.0692022915568897
2,211,0,13.523909288247395
2,211,1,0.6954288589824004
2,212,0,13.513329953998326
2,212,1,0.8010186466220574
2,213,0,13.5141702397751
2,213,1,0.9677148793773724
2,214,0,13.495784031733209
2,214,1,0.9595518339587016
2,215,0,13.567144739304263
2,215,1,0.4550091893697621
2,216,0,13.503684429217847
2,216,1,0.9831737419023979
2,217,0,13.537725259151328
2,217,1,0.7328761782177202
2,218,0,13.521576703733128
2,218,1,0.9657355604963705
2,219,0,13.504573976848015
2,219,1,0.9913323891878347
2,220,0,13.470311903207678
2,220,1,1.1452901528580663
2,221,0,13.44579637412598
2,221,1,1.4148749210766645
2,222,0,13.550403922923799
2,222,1,0.5525606146619382
2,223,0,13.498217894356566
2,223,1,0.8557654954692482
2,224,0,13.544113121070858
2,224,1,0.5532564493220848
2,225,0,13.542384883921743
2,225,1,0.5451203095532428
2,226,0,13.534505297138566
2,226,1,0.6703354799645588
2,227,0,13.582378039372838
2,227,1,0.22449442630316194
2,228,0,13.536278053535328
2,228,1,0.6891508716546882
2,229,0,13.48917985326855
2,229,1,1.0139440989417472
2,230,0,13.579382129944328
2,230,1,0.2319609899704137
2,231,0,13.520303299120053
2,231,1,0.7882458105028575
2,232,0,13.519692862149851
2,232,1,0.7712507572368456
2,233,0,13.539408399707234
2,233,1,0.7294127227662867
2,234,0,13.521239531614968
2,234,1,0.7090958773646008
2,235,0,13.501256857661618
2,235,1,0.9640766054110742
2,236,0,13.539219036773183
2,236,1,0.5764020936883836
2,237,0,13.490768421902054
2,237,1,1.0453385809463285
2,238,0,13.539235643941412
2,238,1,0.6108193071240715
2,239,0,13.536753200067398
2,239,1,0.6930755118506944
2,240,0,13.505298674535096
2,240,1,0.9600019074149521
2,241,0,13.557566066400884
2,241,1,0.5664419568724219
2,242,0,13.527187619393548
2,242,1,0.6930338839770404
2,243,0,13.513787244560154
2,243,1,0.7248384322628391
2,244,0,13.567575659072315
2,244,1,0.46393327276206214
2,245,0,13.530210950457016
2,245,1,0.6643814273237096
2,246,0,13.576023948888054
2,246,1,0.3081631847503098
2,247,0,13.585550020420648
2,247,1,0.20308532232137688
2,248,0,13.492764557064797
2,248,1,0.916209344250418
2,249,0,13.524911402655162
2,249,1,0.7611687411410939
2,250,0,13.544266677527292
2,250,1,0.6230016524683194
2,251,0,13.495353997344532
2,251,1,1.1527487809871728
2,252,0,13.49520387904062
2,252,1,1.1592985815200083
2,253,0,13.532961620204576
2,253,1,0.6182132418629436
2,254,0,13.51998594838257
2,254,1,0.776753508423796
2,255,0,13.509277201420513
2,255,1,1.0347894736971193
2,256,0,13.548458703110501
2,256,1,0.5506988125120992
2,257,0,13.64561486786343
2,257,1,-0.3445549629993283
2,258,0,13.534897118681583
2,258,1,0.5971877852937321
2,259,0,13.508887806322402
2,259,1,0.9739538226576065
2,260,0,13.553485550653841
2,260,1,0.5083554014965157
2,261,0,13.501733501070394
2,261,1,1.009980407719863
2,262,0,13.510062020928414
2,262,1,0.8462272980238255
2,263,0,13.496637742629495
2,263,1,0.8672409304641207
2,264,0,13.540444145112057
2,264,1,0.6105965827673296
2,265,0,13.472449659566186
2,265,1,1.486379474732009
2,266,0,13.526333899224337
2,266,1,0.7124224213350314
2,267,0,13.506672623786727
2,267,1,0.9807890563082506
2,268,0,13.558654842013734
2,268,1,0.4783979183615603
2,269,0,13.544546630787243
2,269,1,0.5569645689952064
2,270,0,13.483525713880685
2,270,1,1.0657741948299382
2,271,0,13.538322825490559
2,271,1,0.5789446153015788
2,272,0,13.556932537104725
2,272,1,0.46904579997816676
2,273,0,13.558110328497525
2,273,1,0.4751848170012653
2,274,0,13.533238688607469
2,274,1,0.7431861042631399
2,275,0,13.486012892869878
2,275,1,1.1391985471619739
2,276,0,13.57435402003232
2,276,1,0.29134224019439176
2,277,0,13.539450423642613
2,277,1,0.8242822764552978
2,278,0,13.569605254232362
2,278,1,0.3346429691593487
2,279,0,13.518681729337812
2,279,1,0.8269134142899742
2,280,0,13.554194305221658
2,280,1,0.47808677471752065
2,281,0,13.581897679780372
2,281,1,0.32072461120516804
2,282,0,13.51485194249062
2,282,1,0.791823118778251
2,283,0,13.526913684918163
2,283,1,0.7383817164044616
2,284,0,13.50099763191092
2,284,1,0.8387422957700629
2,285,0,13.527499453389566
2,285,1,0.7607740678785809
2,286,0,13.56752194138872
2,286,1,0.46093183716026565
2,287,0,13.51814610299898
2,287,1,0.7169380770890305
2,288,0,13.495863395259425
2,288,1,0.9355836018963141
2,289,0,13.526636085005844
2,289,1,0.8223450792318292
2,290,0,13.542337215205162
2,290,1,0.6327506924008337
2,291,0,13.5467018501585
2,291,1,0.575302253158132
2,292,0,13.528303631011733
2,292,1,0.6728329533717996
2,293,0,13.517314586237
2,293,1,0.8006567443463213
2,294,0,13.461046255911763
2,294,1,1.4497250907210115
2,295,0,13.52645649800956
2,295,1,0.7650762682792334
2,296,0,13.53074616450421
2,296,1,0.8260154666684278
2,297,0,13.516975308891897
2,297,1,0.7226777777772878
2,298,0,13.568014292946202
2,298,1,0.4418801691909922
2,299,0,13.502476532988318
2,299,1,1.0736755977350485
2,300,0,13.517333066992885
2,300,1,0.7941755433673819
2,301,0,13.508757267899838
2,301,1,0.9744594185433736
2,302,0,13.535528577090068
2,302,1,0.6335001576825473
2,303,0,13.522535969204291
2,303,1,0.9414762230517731
2,304,0,13.504037449732452
2,304,1,0.8194915795197251
2,305,0,13.516901525011445
2,305,1,0.8345519095529459
2,306,0,13.536502099667295
2,306,1,0.6489172051352812
2,307,0,13.515923207979213
2,307,1,0.7862767879621662
2,308,0,13.581018097576044
2,308,1,0.314991734724677
2,309,0,13.6039420932025
2,309,1,0.05619057188312629
2,310,0,13.476143374734454
2,310,1,1.062971359022042
2,311,0,13.514396947762215
2,311,1,0.9016282485260563
2,312,0,13.49840692340461
2,312,1,0.9584004085408354
2,313,0,13.485192752693992
2,313,1,1.0638283039130583
2,314,0,13.511453275876017
2,314,1,0.8698637702590142
2,315,0,13.565797826105246
2,315,1,0.3764684452235593
2,316,0,13.555837885105056
2,316,1,0.5206423648411965
2,317,0,13.484877703363239
2,317,1,1.1022127049164663
2,318,0,13.533926630432713
2,318,1,0.7676186772733236
2,319,0,13.591134903149792
2,319,1,0.1761250169069782
2,320,0,13.510707204669332
2,320,1,0.9515947210678843
2,321,0,13.488184381432
2,321,1,1.0131000635183305
2,322,0,13.534595244459776
2,322,1,0.5953200866464012
2,323,0,13.479863936255551
2,323,1,1.08301476911353
2,324,0,13.486489105396268
2,324,1,0.9838358622754902
2,325,0,13.553302009470412
2,325,1,0.5205573491623399
2,326,0,13.454833390535116
2,326,1,1.4040292806204855
2,327,0,13.497706838109428
2,327,1,0.9722399492217749
2,328,0,13.509794057627618
2,328,1,0.9972699411317111
2,329,0,13.596856182554129
2,329,1,0.09444608622751763
2,330,0,13.484381057548164
2,330,1,1.043626036688239
2,331,0,13.485605426379308
2,331,1,1.1029363489634914
2,332,0,13.54087604774169
2,332,1,0.5787275500336289
2,333,0,13.545666548556108
2,333,1,0.5703437235429413
2,334,0,13.59429465588428
2,334,1,0.13261386478261936
2,335,0,13.504432407839714
2,335,1,0.9678615132127596
2,336,0,13.536432252992334
2,336,1,0.6651400949793459
2,337,0,13.513544289543702
2,337,1,0.6956499281895361
2,338,0,13.541214434670966
2,338,1,0.6065720159042971
2,339,0,13.492592546348728
2,339,1,0.9664105916275464
2,340,0,13.483690283491104
2,340,1,1.246962200281425
2,341,0,13.514053380166935
2,341,1,0.8340818999066941
2,342,0,13.529352151856745
2,342,1,0.705730401653751
2,343,0,13.56002414966791
2,343,1,0.4572421396984565
2,344,0,13.5149811112269
2,344,1,0.8688188229005138
2,345,0,13.51949378073421
2,345,1,0.8186250592420957
2,346,0,13.556776041837121
2,346,1,0.4861434491122963
2,347,0,13.478876996131808
2,347,1,1.1914704353772252
2,348,0,13.52361870823446
2,348,1,0.7709302005741279
2,349,0,13.497819737668966
2,349,1,1.0054632022947574
2,350,0,13.53658294775701
2,350,1,0.8592894516032403
2,351,0,13.482663649200493
2,351,1,1.1332061090388978
2,352,0,13.584643741263644
2,352,1,0.21054255479961606
2,353,0,13.497832237725927
2,353,1,0.9740407516049046
2,354,0,13.517790245559445
2,354,1,0.7539499404818909
2,355,0,13.557064458483234
2,355,1,0.46921203811750284
2,356,0,13.503827242204805
2,356,1,0.9966768390826996
2,357,0,13.47701764468129
2,357,1,1.1559253930593403
2,358,0,13.539012111724098
2,358,1,0.6800513919757554
2,359,0,13.512507544551552
2,359,1,0.9241961924937937
2,360,0,13.54489905370004
2,360,1,0.5459004739153149
2,361,0,13.547619516464808
2,361,1,0.5559736855642491
2,362,0,13.516516773438257
2,362,1,0.8361775072177431
2,363,0,13.502487139387378
2,363,1,1.035332969787795
2,364,0,13.537612178672834
2,364,1,0.6852759832083591
2,365,0,13.470607418638462
2,365,1,1.23744609691579
2,366,0,13.553286939133873
2,366,1,0.4923425820296513
2,367,0,13.617528730984953
2,367,1,-0.08799545287232001
2,368,0,13.5194674099544
2,368,1,0.8212688910153856
2,369,0,13.546196708282041
2,369,1,0.6605263060540653
2,370,0,13.533451334257155
2,370,1,0.6357267733939659
2,371,0,13.526517647756725
2,371,1,0.7189356380740304
2,372,0,13.506299587115134
2,372,1,0.8589155213859143
2,373,0,13.513831499293849
2,373,1,0.7908917243336586
2,374,0,13.529935772142629
2,374,1,0.6148493201466964
2,375,0,13.447427533596073
2,375,1,1.483523525701829
2,376,0,13.527817085887637
2,376,1,0.7657675261299078
2,377,0,13.503804763392818
2,377,1,1.040658124304403
2,378,0,13.564378836432134
2,378,1,0.39510245841019404
2,379,0,13.551192317054465
2,379,1,0.4663390236529055
2,380,0,13.52421069910754
2,380,1,0.865294507916507
2,381,0,13.614722938596804
2,381,1,-0.06205894128244026
2,382,0,13.49722458406811
2,382,1,0.808331390513341
2,383,0,13.56160675772662
2,383,1,0.5445242608114375
2,384,0,13.540139360709512
2,384,1,0.5919872951252453
2,385,0,13.54574865661621
2,385,1,0.7303407382942709
2,386,0,13.537105493459947
2,386,1,0.8387580543608512
2,387,0,13.570138535455557
2,387,1,0.346115753398165
2,388,0,13.542984758805865
2,388,1,0.5737723924064341
2,389,0,13.546250100689958
2,389,1,0.5990903293910232
2,390,0,13.555765405610932
2,390,1,0.430990838913139
2,391,0,13.50423851489308
2,391,1,0.968974079841202
2,392,0,13.505188225163323
2,392,1,1.0753360286130258
2,393,0,13.52338108473761
2,393,1,0.6939981485955231
2,394,0,13.502611161023921
2,394,1,0.8378726574856192
2,395,0,13.569230738724315
2,395,1,0.378166701154146
2,396,0,13.554081494982135
2,396,1,0.582734498461273
2,397,0,13.512646667411008
2,397,1,0.8499186502894838
2,398,0,13.591325276811975
2,398,1,0.16814789804618466
2,399,0,13.470869298303597
2,399,1,1.1583988258728914
2,400,0,13.59149542175779
2,400,1,0.17829004979824253
2,401,0,13.532174871717945
2,401,1,0.6868592678381858
2,402,0,13.500810764498732
2,402,1,0.9989122459938534
2,403,0,13.576121193368358
2,403,1,0.3573225896197423
2,404,0,13.57483516686789
2,404,1,0.35840767228958165
2,405,0,13.524581678873368
2,405,1,0.7399456177004352
2,406,0,13.522119044714238
2,406,1,0.8618579347477558
2,407,0,13.554252829226249
2,407,1,0.48999110754976755
2,408,0,13.493554054279914
2,408,1,1.0190933622991671
2,409,0,13.512243684408231
2,409,1,0.9313925836899037
2,410,0,13.553480137227096
2,410,1,0.5202810194347467
2,411,0,13.493894666137402
2,411,1,0.9069892295008117
2,412,0,13.534463344671453
2,412,1,0.6758627210075431
2,413,0,13.45634063712503
2,413,1,1.250224758145559
2,414,0,13.586057832177287
2,414,1,0.19969222518713958
2,415,0,13.517745758872815
2,415,1,0.8495227709711514
2,416,0,13.450475340786666
2,416,1,1.2395802671710447
2,417,0,13.492274354771233
2,417,1,1.0652302178610609
2,418,0,13.481656473908604
2,418,1,1.169190396870476
2,419,0,13.512405273530467
2,419,1,0.8620588205833813
2,420,0,13.533034472471165
2,420,1,0.7354141892992311
2,421,0,13.564874369060247
2,421,1,0.37004725844978187
2,422,0,13.486142468802713
2,422,1,1.2710983220047019
2,423,0,13.593177815092902
2,423,1,0.15768461048889384
2,424,0,13.575371623913936
2,424,1,0.3158878343570671
2,425,0,13.563632817628022
2,425,1,0.42846966482996723
2,426,0,13.4620979351455
2,426,1,1.5747692748180362
2,427,0,13.529948035945727
2,427,1,0.6431709446303268
2,428,0,13.54403868487777
2,428,1,0.5682786805442691
2,429,0,13.501625674340934
2,429,1,0.7958182514210159
2,430,0,13.546823033662406
2,430,1,0.6285450690968216
2,431,0,13.539408848808241
2,431,1,0.6044272316250596
2,432,0,13.520991607696374
2,432,1,0.8812646026065156
2,433,0,13.530292056855119
2,433,1,0.81302691095423
2,434,0,13.563478570750371
2,434,1,0.4087082664006831
2,435,0,13.55238529660786
2,435,1,0.4970135147030938
2,436,0,13.544609206235725
2,436,1,0.5664841771485207
2,437,0,13.526936840788665
2,437,1,0.7534341329732068
2,438,0,13.499779553354433
2,438,1,1.1287901784447445
2,439,0,13.560488218400595
2,439,1,0.42746026217708133
2,440,0,13.516626326968689
2,440,1,0.8238686786203476
2,441,0,13.547946354816615
2,441,1,0.5914171265823919
2,442,0,13.498139237917599
2,442,1,0.9829343027923805
2,443,0,13.460266314561059
2,443,1,1.3603458094436756
2,444,0,13.504763254348719
2,444,1,0.9354629260822603
2,445,0,13.516196425504981
2,445,1,0.8517253297422173
2,446,0,13.525706359398814
2,446,1,0.6721331766706035
2,447,0,13.563056703489046
2,447,1,0.3854044712802075
2,448,0,13.563824309817171
2,448,1,0.41332485946434705
2,449,0,13.5195368953402
2,449,1,0.871710210377934
2,450,0,13.562140124442521
2,450,1,0.42502817768840884
2,451,0,13.531062528314035
2,451,1,0.8111947425863527
2,452,0,13.535436861719015
2,452,1,0.7046840568215835
2,453,0,13.487819084270066
2,453,1,1.0962591942802695
2,454,0,13.514956491376294
2,454,1,0.8033014271426224
2,455,0,13.526878882739934
2,455,1,0.7700519990949464
2,456,0,13.552706547427237
2,456,1,0.5261718221166332
2,457,0,13.535157289161653
2,457,1,0.6268672482718629
2,458,0,13.543184006983228
2,458,1,0.6110545288913446
2,459,0,13.513414606697577
2,459,1,0.9004772815425485
2,460,0,13.569971992331162
2,460,1,0.36278492788893274
2,461,0,13.499986403488585
2,461,1,0.93525183413957
2,462,0,13.564238547134375
2,462,1,0.3696774518741682
2,463,0,13.544652787463516
2,463,1,0.6379287003992968
2,464,0,13.536118155956359
2,464,1,0.7167699887617736
2,465,0,13.499220199459593
2,465,1,1.1104106793639617
2,466,0,13.525453838074394
2,466,1,0.7207588128067053
2,467,0,13.519249919603594
2,467,1,0.7947661845662084
2,468,0,13.59367315385157
2,468,1,0.1751902799336193
2,469,0,13.512024112057807
2,469,1,0.8869020396444954
2,470,0,13.50478000062027
2,470,1,1.046199535206736
2,471,0,13.486216759299843
2,471,1,1.1017618566349443
2,472,0,13.586541547920032
2,472,1,0.2134641474251288
2,473,0,13.585425677331056
2,473,1,0.20700014468162897
2,474,0,13.526251344187118
2,474,1,0.7404321110555565
2,475,0,13.523854717377965
2,475,1,0.7729536940343942
2,476,0,13.509911457436997
2,476,1,0.9633084671336895
2,477,0,13.580341652569816
2,477,1,0.25482461341791923
2,478,0,13.523855441002267
2,478,1,0.7330293234274983
2,479,0,13.600934005682152
2,479,1,0.07647828476090503
2,480,0,13.515949209757602
2,480,1,0.8520332346803342
2,481,0,13.51003556498387
2,481,1,0.8613816100756964
2,482,0,13.570155170284414
2,482,1,0.34024767675993484
2,483,0,13.514719445266689
2,483,1,0.802282288063432
2,484,0,13.517002880136967
2,484,1,0.9389373442305912
2,485,0,13.512121445997607
2,485,1,0.8044545097518153
2,486,0,13.498439470135732
2,486,1,0.9035259350840588
2,487,0,13.473220382714581
2,487,1,1.3994378306643653
2,488,0,13.514780124452372
2,488,1,0.9267729538266581
2,489,0,13.578353460145305
2,489,1,0.28661642135233517
2,490,0,13.547731038577124
2,490,1,0.6323339159789818
2,491,0,13.45003989628181
2,491,1,1.3522185727512521
2,492,0,13.47961495967962
2,492,1,1.1557649399446583
2,493,0,13.525596396313295
2,493,1,0.755035231859936
2,494,0,13.514222371393986
2,494,1,0.8614174856165666
2,495,0,13.555404439930548
2,495,1,0.481362271865418
2,496,0,13.536710447803308
2,496,1,0.6203847639440062
2,497,0,13.545984456356527
2,497,1,0.6307358661438943
2,498,0,13.53443581774626
2,498,1,0.7013381692567896
2,499,0,13.519698146070494
2,499,1,0.6294321114476839
2,500,0,13.565155845211637
2,500,1,0.4234526493032613
2,501,0,13.529211567646552
2,501,1,0.7662893729671537
2,502,0,13.489502735727553
2,502,1,0.956397854460054
2,503,0,13.581924203430336
2,503,1,0.26933248771834123
2,504,0,13.535465983484418
2,504,1,0.7473962725452041
2,505,0,13.546346363566865
2,505,1,0.5966382371870662
2,506,0,13.512521310172719
2,506,1,0.9035568961007987
2,507,0,13.510461917366134
2,507,1,0.7295677452704159
2,508,0,13.538891092957966
2,508,1,0.6922523989122353
2,509,0,13.549862560943959
2,509,1,0.5771964740427455
2,510,0,13.514010305568858
2,510,1,0.8787313106769604
2,511,0,13.552643373903022
2,511,1,0.4958451980760361
2,512,0,13.577442205696867
2,512,1,0.2729644129138315
2,513,0,13.566663406971982
2,513,1,0.3970579642717547
2,514,0,13.509140738122499
2,514,1,0.940832663180148
2,515,0,13.547126891539643
2,515,1,0.5834799836299047
2,516,0,13.517452850049338
2,516,1,0.7956076620353314
2,517,0,13.573251731125305
2,517,1,0.2845551705036235
2,518,0,13.499953114521405
2,518,1,0.8949664572150194
2,519,0,13.571341770252666
2,519,1,0.3601912631635577
2,520,0,13.477937916514039
2,520,1,1.1452208038965845
2,521,0,13.515541097130319
2,521,1,0.9625630225634172
2,522,0,13.502360054587893
2,522,1,0.955583057154521
2,523,0,13.570480393519041
2,523,1,0.3370819169300101
2,524,0,13.59945159380959
2,524,1,0.07596465530155767
2,525,0,13.555018350943167
2,525,1,0.4449198113067589
2,526,0,13.479158938901358
2,526,1,1.1713302989193062
2,527,0,13.51077501447007
2,527,1,1.0222363810282957
2,528,0,13.524257956995175
2,528,1,0.7071250523667575
2,529,0,13.516458516928516
2,529,1,0.7705105251923214
2,530,0,13.531278183237001
2,530,1,0.6754511248947451
2,531,0,13.51029679310289
2,531,1,0.863135815720837
2,532,0,13.475676120448336
2,532,1,1.23527059011756
2,533,0,13.605892031377014
2,533,1,0.025630385709953744
2,534,0,13.522682080527
2,534,1,0.7957768968273984
2,535,0,13.536521002790677
2,535,1,0.6081166155710768
2,536,0,13.560063944853486
